Date,0,1,2
2015-12-16,180.9674530029297,107.28170013427734,101.68419647216797
2015-12-17,178.2097930908203,105.71922302246094,102.83379364013672
2015-12-18,175.03500366210938,103.6913070678711,103.40436553955078
2015-12-21,176.47894287109375,104.8431396484375,103.37918090820312
2015-12-22,178.08029174804688,105.53230285644531,102.63240814208984
2015-12-23,180.2855682373047,106.31591796875,101.86044311523438
2015-12-24,179.98802185058594,106.29704284667969,102.44395446777344
2015-12-28,179.57676696777344,106.24037170410156,102.7467041015625
2015-12-29,181.49314880371094,107.91148376464844,101.03971862792969
2015-12-30,180.20672607421875,106.93903350830078,100.93883514404297
2015-12-31,178.4040985107422,105.60784912109375,101.39288330078125
2016-01-04,175.91014099121094,103.37974548339844,102.12445831298828
2016-01-05,176.20762634277344,103.20037841796875,101.7123794555664
2016-01-06,173.9849090576172,102.20905303955078,103.0830078125
2016-01-07,169.8107452392578,99.00851440429688,103.26801300048828
2016-01-08,167.94679260253906,98.19662475585938,103.73054504394531
2016-01-11,168.11309814453125,98.49871826171875,102.5953140258789
2016-01-12,169.46945190429688,99.6410903930664,104.07527160644531
2016-01-13,165.24276733398438,96.20453643798828,105.10115814208984
2016-01-14,167.95559692382812,98.25325012207031,104.11732482910156
2016-01-15,164.3502197265625,95.20378112792969,105.74019622802734
2016-01-19,164.5689697265625,95.41146850585938,105.41227722167969
2016-01-20,162.46002197265625,95.11881256103516,106.522216796875
2016-01-21,163.37010192871094,95.21321868896484,105.7990951538086
2016-01-22,166.7216796875,97.97000885009766,105.3954849243164
2016-01-25,164.20140075683594,96.5160903930664,105.96726989746094
2016-01-26,166.44166564941406,97.3846664428711,106.01773834228516
2016-01-27,164.63023376464844,94.95831298828125,105.99249267578125
2016-01-28,165.4878692626953,96.29894256591797,106.14381408691406
2016-01-29,169.5220184326172,98.30988311767578,107.0435791015625
2016-02-01,169.46075439453125,98.5742416381836,106.71585845947266
2016-02-02,166.40664672851562,96.44054412841797,108.6956558227539
2016-02-03,167.404296875,95.97793579101562,107.79421997070312
2016-02-04,167.66677856445312,95.96851348876953,108.31654357910156
2016-02-05,164.47271728515625,92.63580322265625,108.44288635253906
2016-02-08,162.25875854492188,91.21963500976562,110.77655029296875
2016-02-09,162.26748657226562,90.9364013671875,110.8945083618164
2016-02-10,162.12750244140625,91.28572082519531,111.87175750732422
2016-02-11,160.01853942871094,91.15357208251953,112.65528106689453
2016-02-12,163.3175811767578,92.5413818359375,110.78496551513672
2016-02-16,166.0741729736328,94.62786865234375,109.61396026611328
2016-02-17,168.78689575195312,96.7709732055664,108.93999481201172
2016-02-18,168.09559631347656,95.66638946533203,110.27946472167969
2016-02-19,168.016845703125,95.94962310791016,110.37218475341797
2016-02-22,170.4495391845703,97.50739288330078,110.31321716308594
2016-02-23,168.29684448242188,95.90240478515625,110.75969696044922
2016-02-24,169.06692504882812,96.81819915771484,110.54064178466797
2016-02-25,171.11465454101562,97.77173614501953,110.93663024902344
2016-02-26,170.7208709716797,97.64901733398438,109.86669158935547
2016-02-29,169.38192749023438,96.7709732055664,110.3469009399414
2016-03-01,173.36361694335938,99.87710571289062,108.40387725830078
2016-03-02,174.14242553710938,99.91487884521484,108.85122680664062
2016-03-03,174.82498168945312,99.7260513305664,109.24793243408203
2016-03-04,175.39376831054688,99.76380157470703,108.54732513427734
2016-03-07,175.53384399414062,99.15013885498047,108.51358795166016
2016-03-08,173.6173858642578,98.32878112792969,109.71212768554688
2016-03-09,174.4749298095703,98.96131896972656,109.04536437988281
2016-03-10,174.61495971679688,98.81026458740234,108.59798431396484
2016-03-11,177.4327392578125,100.53794860839844,107.5007095336914
2016-03-14,177.20521545410156,100.70791625976562,107.83831787109375
2016-03-15,176.91647338867188,100.67015838623047,107.9395980834961
2016-03-16,177.9403533935547,101.56707763671875,108.26034545898438
2016-03-17,179.06918334960938,101.51040649414062,108.70771789550781
2016-03-18,179.77288818359375,101.66950225830078,108.93561553955078
2016-03-21,180.02798461914062,102.06717681884766,108.10002899169922
2016-03-22,179.93116760253906,102.37969207763672,108.07466125488281
2016-03-23,178.74374389648438,101.53691101074219,109.298583984375
2016-03-24,178.6645050048828,101.56533813476562,109.34075927734375
2016-03-28,178.77008056640625,101.42330169677734,109.48426818847656
2016-03-29,180.4237518310547,103.0519790649414,110.6322021484375
2016-03-30,181.21539306640625,103.5538330078125,109.46737670898438
2016-03-31,180.77560424804688,103.40232849121094,110.24391174316406
2016-04-01,182.0070343017578,104.50077056884766,110.5315170288086
2016-04-04,181.41769409179688,104.10302734375,110.59916687011719
2016-04-05,179.60572814941406,103.09932708740234,111.80868530273438
2016-04-06,181.56724548339844,104.79430389404297,110.9967269897461
2016-04-07,179.3946075439453,103.28870391845703,112.36693572998047
2016-04-08,179.87841796875,103.21293640136719,111.65646362304688
2016-04-11,179.45619201660156,102.83416748046875,111.51264190673828
2016-04-12,181.12745666503906,103.69587707519531,110.7429428100586
2016-04-13,182.95701599121094,105.02153778076172,111.1320571899414
2016-04-14,182.9657745361328,105.031005859375,110.59916687011719
2016-04-15,182.76348876953125,104.765869140625,111.54644012451172
2016-04-18,184.04769897460938,105.32454681396484,111.0643539428711
2016-04-19,184.62826538085938,104.68065643310547,110.71752166748047
2016-04-20,184.80418395996094,104.765869140625,109.49959564208984
2016-04-21,183.81021118164062,104.77535247802734,108.84829711914062
2016-04-22,183.81021118164062,103.19400024414062,108.5692138671875
2016-04-25,183.49359130859375,103.19400024414062,108.12094116210938
2016-04-26,183.76626586914062,102.69215393066406,107.63033294677734
2016-04-27,184.1444549560547,101.86833190917969,108.70452880859375
2016-04-28,182.4731903076172,100.6373519897461,109.15282440185547
2016-04-29,181.4880828857422,100.10710906982422,109.43193817138672
2016-05-02,182.93063354492188,101.05400848388672,108.33016967773438
2016-05-03,181.3385009765625,100.11656188964844,109.69465637207031
2016-05-04,180.32699584960938,99.47267150878906,110.29640197753906
2016-05-05,180.29183959960938,99.44425201416016,111.03376770019531
2016-05-06,180.9514923095703,99.97453308105469,110.55912017822266
2016-05-09,181.10101318359375,100.25859832763672,110.90663146972656
2016-05-10,183.35281372070312,101.63162231445312,110.91507720947266
2016-05-11,181.63758850097656,100.71309661865234,111.5422592163086
2016-05-12,181.6903533935547,100.26808166503906,111.03376770019531
2016-05-13,180.1071014404297,99.8987808227539,112.11009216308594
2016-05-16,181.88388061523438,101.14867401123047,111.14395141601562
2016-05-17,180.186279296875,99.87984466552734,111.33039855957031
2016-05-18,180.23904418945312,100.23968505859375,109.74551391601562
2016-05-19,179.61453247070312,99.71887969970703,110.22010040283203
2016-05-20,180.7492218017578,100.81727600097656,110.30487823486328
2016-05-23,180.50294494628906,100.68473052978516,110.55071258544922
2016-05-24,182.8426513671875,102.70161437988281,110.05908966064453
2016-05-25,184.0828857421875,103.44020080566406,109.6438217163086
2016-05-26,184.13571166992188,103.74320983886719,110.2116470336914
2016-05-27,184.9272918701172,104.282958984375,110.0506591796875
2016-05-31,184.57550048828125,104.48179626464844,110.31336975097656
2016-06-01,184.95370483398438,104.49127960205078,110.76092529296875
2016-06-02,185.51666259765625,104.70909118652344,111.55923461914062
2016-06-03,184.96250915527344,104.2166519165039,113.1473388671875
2016-06-06,185.9036865234375,104.59542846679688,112.30658721923828
2016-06-07,186.19393920898438,104.33030700683594,112.57833099365234
2016-06-08,186.8008575439453,104.51021575927734,113.18132781982422
2016-06-09,186.5457763671875,104.33975982666016,113.91166687011719
2016-06-10,184.77777099609375,103.15613555908203,114.46367645263672
2016-06-13,183.35281372070312,102.2944564819336,114.97327423095703
2016-06-14,182.9921875,102.2944564819336,114.88829803466797
2016-06-15,182.73707580566406,102.00092315673828,115.32994079589844
2016-06-16,183.282470703125,102.30391693115234,115.8904800415039
2016-06-17,182.59988403320312,101.10477447509766,115.16856384277344
2016-06-20,183.7758026123047,101.74091339111328,113.93714904785156
2016-06-21,184.29750061035156,102.06370544433594,113.41059875488281
2016-06-22,183.9969024658203,101.81686401367188,113.5974349975586
2016-06-23,186.39295959472656,103.26950073242188,112.29808807373047
2016-06-24,179.69976806640625,99.01605224609375,115.31295013427734
2016-06-27,176.48143005371094,97.05072021484375,118.19198608398438
2016-06-28,179.6644287109375,99.17745208740234,118.43830871582031
2016-06-29,182.7236785888672,100.93389129638672,117.5295639038086
2016-06-30,185.217041015625,102.10169219970703,117.96263885498047
2016-07-01,185.60609436035156,102.61439514160156,119.60047912597656
2016-07-05,184.27098083496094,101.98774719238281,121.09796905517578
2016-07-06,185.37619018554688,102.8232650756836,121.29364013671875
2016-07-07,185.26126098632812,103.12706756591797,121.28516387939453
2016-07-08,188.01986694335938,104.72213745117188,122.1785888671875
2016-07-11,188.68299865722656,105.32025146484375,121.10649108886719
2016-07-12,190.053466796875,105.85194396972656,119.11559295654297
2016-07-13,190.02699279785156,105.5955810546875,120.51936340332031
2016-07-14,191.0879669189453,106.3171615600586,118.76668548583984
2016-07-15,190.83155822753906,106.1462631225586,117.74573516845703
2016-07-18,191.34437561035156,106.84884643554688,117.63509368896484
2016-07-19,191.1498565673828,106.45956420898438,118.29879760742188
2016-07-20,191.94558715820312,107.70333099365234,117.65215301513672
2016-07-21,191.2205810546875,107.45645141601562,117.89038848876953
2016-07-22,192.07827758789062,107.90270233154297,118.09455108642578
2016-07-25,191.5565948486328,107.91221618652344,118.00946044921875
2016-07-26,191.64501953125,108.03563690185547,118.19664764404297
2016-07-27,191.441650390625,108.78567504882812,119.66859436035156
2016-07-28,191.66268920898438,109.16544342041016,119.4473876953125
2016-07-29,191.97218322753906,109.4028091430664,120.44283294677734
2016-08-01,191.81300354003906,109.98196411132812,119.13700103759766
2016-08-02,190.583984375,109.14644622802734,117.9095687866211
2016-08-03,191.14097595214844,109.50723266601562,117.97772216796875
2016-08-04,191.34437561035156,109.820556640625,118.86421203613281
2016-08-05,192.90936279296875,110.87442016601562,117.62828826904297
2016-08-08,192.79444885253906,110.75098419189453,117.8498764038086
2016-08-09,192.90936279296875,111.00735473632812,119.00910186767578
2016-08-10,192.43191528320312,110.72251892089844,119.46942901611328
2016-08-11,193.32492065429688,111.19721984863281,118.40394592285156
2016-08-12,193.156982421875,111.27318572998047,119.4012222290039
2016-08-15,193.7139434814453,111.74788665771484,118.27607727050781
2016-08-16,192.71487426757812,111.1307601928711,117.9607162475586
2016-08-17,193.07736206054688,111.33016204833984,118.66818237304688
2016-08-18,193.5105743408203,111.35862731933594,118.8556900024414
2016-08-19,193.22764587402344,111.33016204833984,118.23344421386719
2016-08-22,193.21878051757812,111.41559600830078,119.23075103759766
2016-08-23,193.60784912109375,111.61495971679688,119.35855102539062
2016-08-24,192.61756896972656,110.89340209960938,119.0773696899414
2016-08-25,192.48492431640625,110.71300506591797,118.62556457519531
2016-08-26,192.12245178222656,110.87442016601562,117.93507385253906
2016-08-29,193.0685577392578,111.02633666992188,119.51201629638672
2016-08-30,192.75018310546875,110.66555786132812,119.05176544189453
2016-08-31,192.2020263671875,110.5516128540039,119.22216033935547
2016-09-01,192.2108917236328,110.83642578125,119.35376739501953
2016-09-02,193.07736206054688,111.19721984863281,118.38031005859375
2016-09-06,193.66090393066406,111.89034271240234,119.24275207519531
2016-09-07,193.64321899414062,111.95675659179688,119.15731048583984
2016-09-08,193.20114135742188,111.30166625976562,117.6629409790039
2016-09-09,188.57688903808594,108.50083923339844,115.72454071044922
2016-09-12,191.282470703125,110.44719696044922,115.7843246459961
2016-09-13,188.53271484375,109.45977020263672,114.46924591064453
2016-09-14,188.4619598388672,109.98196411132812,114.64000701904297
2016-09-15,190.34524536132812,111.69093322753906,114.1447525024414
2016-09-16,189.6094207763672,111.63762664794922,115.0670166015625
2016-09-19,189.64495849609375,111.15221405029297,114.69124603271484
2016-09-20,189.65391540527344,111.36161041259766,115.09262084960938
2016-09-21,191.78662109375,112.4561996459961,116.0234146118164
2016-09-22,192.99517822265625,113.35088348388672,116.94564056396484
2016-09-23,191.93768310546875,112.62752532958984,116.83465576171875
2016-09-26,190.3826141357422,111.68522644042969,117.57756805419922
2016-09-27,191.56443786621094,112.78929901123047,118.44004821777344
2016-09-28,192.51531982421875,112.97968292236328,118.18382263183594
2016-09-29,190.7735595703125,112.16111755371094,118.48270416259766
2016-09-30,192.21316528320312,112.99870300292969,117.42389678955078
2016-10-03,191.75106811523438,112.8369140625,117.03630828857422
2016-10-04,190.7735595703125,112.66560363769531,115.66758728027344
2016-10-05,191.6177978515625,113.0653305053711,115.128662109375
2016-10-06,191.75106811523438,113.00826263427734,114.48704528808594
2016-10-07,191.093505859375,112.76074981689453,114.56401824951172
2016-10-10,192.0887908935547,113.47461700439453,113.88822174072266
2016-10-11,189.66278076171875,111.85653686523438,113.63157653808594
2016-10-12,189.91162109375,111.76136779785156,113.74275970458984
2016-10-13,189.2895050048828,111.36161041259766,114.17050170898438
2016-10-14,189.38731384277344,111.49485778808594,112.57079315185547
2016-10-17,188.7296905517578,111.19027709960938,113.28934478759766
2016-10-18,189.91162109375,112.18014526367188,113.6572494506836
2016-10-19,190.41812133789062,112.1706771850586,113.75133514404297
2016-10-20,190.06265258789062,112.03738403320312,113.87112426757812
2016-10-21,190.15150451660156,112.4561996459961,114.04218292236328
2016-10-24,190.9601593017578,113.80774688720703,113.5459976196289
2016-10-25,190.3203887939453,113.44606018066406,113.84545135498047
